raceId,year,round,circuitId,name,driverRef,constructorRef,grid,quali_position,driver_champ_points,driver_champ_pos,constructor_champ_points,constructor_champ_pos,positionOrder,points,status,won_race,podium,dnf
855,2011,15,22,Japanese Grand Prix,glock,virgin,21,21.0,0.0,25.0,0.0,12.0,20,0.0,+2 Laps,0,0,0
855,2011,15,22,Japanese Grand Prix,ambrosio,virgin,20,20.0,0.0,24.0,0.0,12.0,21,0.0,+2 Laps,0,0,0
855,2011,15,22,Japanese Grand Prix,ricciardo,hrt,22,22.0,0.0,27.0,0.0,11.0,22,0.0,+2 Laps,0,0,0
855,2011,15,22,Japanese Grand Prix,liuzzi,hrt,24,24.0,0.0,23.0,0.0,11.0,23,0.0,+3 Laps,0,0,0
855,2011,15,22,Japanese Grand Prix,buemi,toro_rosso,15,15.0,13.0,16.0,29.0,8.0,24,0.0,Wheel,0,0,1
856,2011,16,35,Korean Grand Prix,vettel,red_bull,2,2.0,349.0,1.0,558.0,1.0,1,25.0,Finished,1,1,0
856,2011,16,35,Korean Grand Prix,hamilton,mclaren,1,1.0,196.0,5.0,418.0,2.0,2,18.0,Finished,0,1,0
856,2011,16,35,Korean Grand Prix,webber,red_bull,4,4.0,209.0,4.0,558.0,1.0,3,15.0,Finished,0,1,0
856,2011,16,35,Korean Grand Prix,button,mclaren,3,3.0,222.0,2.0,418.0,2.0,4,12.0,Finished,0,0,0
856,2011,16,35,Korean Grand Prix,alonso,ferrari,6,6.0,212.0,3.0,310.0,3.0,5,10.0,Finished,0,0,0
856,2011,16,35,Korean Grand Prix,massa,ferrari,5,5.0,98.0,6.0,310.0,3.0,6,8.0,Finished,0,0,0
856,2011,16,35,Korean Grand Prix,alguersuari,toro_rosso,11,11.0,22.0,13.0,37.0,8.0,7,6.0,Finished,0,0,0
856,2011,16,35,Korean Grand Prix,rosberg,mercedes,7,7.0,67.0,7.0,127.0,4.0,8,4.0,Finished,0,0,0
856,2011,16,35,Korean Grand Prix,buemi,toro_rosso,13,13.0,15.0,15.0,37.0,8.0,9,2.0,Finished,0,0,0
856,2011,16,35,Korean Grand Prix,resta,force_india,9,9.0,21.0,14.0,49.0,6.0,10,1.0,Finished,0,0,0
856,2011,16,35,Korean Grand Prix,sutil,force_india,10,10.0,28.0,11.0,49.0,6.0,11,0.0,Finished,0,0,0
856,2011,16,35,Korean Grand Prix,barrichello,williams,18,18.0,4.0,17.0,5.0,9.0,12,0.0,Finished,0,0,0
856,2011,16,35,Korean Grand Prix,bruno_senna,renault,15,15.0,2.0,18.0,72.0,5.0,13,0.0,+1 Lap,0,0,0
856,2011,16,35,Korean Grand Prix,kovalainen,lotus_racing,19,19.0,0.0,22.0,0.0,10.0,14,0.0,+1 Lap,0,0,0
856,2011,16,35,Korean Grand Prix,kobayashi,sauber,14,14.0,27.0,12.0,40.0,7.0,15,0.0,+1 Lap,0,0,0
856,2011,16,35,Korean Grand Prix,perez,sauber,17,17.0,13.0,16.0,40.0,7.0,16,0.0,+1 Lap,0,0,0
856,2011,16,35,Korean Grand Prix,trulli,lotus_racing,20,20.0,0.0,21.0,0.0,10.0,17,0.0,+1 Lap,0,0,0
856,2011,16,35,Korean Grand Prix,glock,virgin,21,21.0,0.0,25.0,0.0,12.0,18,0.0,+1 Lap,0,0,0
856,2011,16,35,Korean Grand Prix,ricciardo,hrt,24,24.0,0.0,27.0,0.0,11.0,19,0.0,+1 Lap,0,0,0
856,2011,16,35,Korean Grand Prix,ambrosio,virgin,22,22.0,0.0,24.0,0.0,12.0,20,0.0,+1 Lap,0,0,0
856,2011,16,35,Korean Grand Prix,liuzzi,hrt,23,23.0,0.0,23.0,0.0,11.0,21,0.0,+3 Laps,0,0,0
856,2011,16,35,Korean Grand Prix,maldonado,williams,16,16.0,1.0,19.0,5.0,9.0,22,0.0,Clutch,0,0,1
856,2011,16,35,Korean Grand Prix,petrov,renault,8,8.0,36.0,9.0,72.0,5.0,23,0.0,Collision,0,0,1
856,2011,16,35,Korean Grand Prix,michael_schumacher,mercedes,12,12.0,60.0,8.0,127.0,4.0,24,0.0,Collision,0,0,1
857,2011,17,68,Indian Grand Prix,vettel,red_bull,1,1.0,374.0,1.0,595.0,1.0,1,25.0,Finished,1,1,0
857,2011,17,68,Indian Grand Prix,button,mclaren,4,5.0,240.0,2.0,442.0,2.0,2,18.0,Finished,0,1,0
857,2011,17,68,Indian Grand Prix,alonso,ferrari,3,4.0,227.0,3.0,325.0,3.0,3,15.0,Finished,0,1,0
857,2011,17,68,Indian Grand Prix,webber,red_bull,2,3.0,221.0,4.0,595.0,1.0,4,12.0,Finished,0,0,0
857,2011,17,68,Indian Grand Prix,michael_schumacher,mercedes,11,12.0,70.0,8.0,145.0,4.0,5,10.0,Finished,0,0,0
857,2011,17,68,Indian Grand Prix,rosberg,mercedes,7,7.0,75.0,7.0,145.0,4.0,6,8.0,Finished,0,0,0
857,2011,17,68,Indian Grand Prix,hamilton,mclaren,5,2.0,202.0,5.0,442.0,2.0,7,6.0,Finished,0,0,0
857,2011,17,68,Indian Grand Prix,alguersuari,toro_rosso,10,10.0,26.0,13.0,41.0,8.0,8,4.0,+1 Lap,0,0,0
857,2011,17,68,Indian Grand Prix,sutil,force_india,8,8.0,30.0,11.0,51.0,6.0,9,2.0,+1 Lap,0,0,0
857,2011,17,68,Indian Grand Prix,perez,sauber,20,17.0,14.0,16.0,41.0,7.0,10,1.0,+1 Lap,0,0,0
857,2011,17,68,Indian Grand Prix,petrov,renault,16,11.0,36.0,9.0,72.0,5.0,11,0.0,+1 Lap,0,0,0
857,2011,17,68,Indian Grand Prix,bruno_senna,renault,14,15.0,2.0,18.0,72.0,5.0,12,0.0,+1 Lap,0,0,0
857,2011,17,68,Indian Grand Prix,resta,force_india,12,13.0,21.0,14.0,51.0,6.0,13,0.0,+1 Lap,0,0,0
857,2011,17,68,Indian Grand Prix,kovalainen,lotus_racing,18,19.0,0.0,22.0,0.0,10.0,14,0.0,+2 Laps,0,0,0
857,2011,17,68,Indian Grand Prix,barrichello,williams,15,16.0,4.0,17.0,5.0,9.0,15,0.0,+2 Laps,0,0,0
857,2011,17,68,Indian Grand Prix,ambrosio,virgin,21,23.0,0.0,24.0,0.0,12.0,16,0.0,+3 Laps,0,0,0
857,2011,17,68,Indian Grand Prix,karthikeyan,hrt,24,22.0,0.0,26.0,0.0,11.0,17,0.0,+3 Laps,0,0,0
857,2011,17,68,Indian Grand Prix,ricciardo,hrt,23,21.0,0.0,27.0,0.0,11.0,18,0.0,+3 Laps,0,0,0
857,2011,17,68,Indian Grand Prix,trulli,lotus_racing,19,20.0,0.0,21.0,0.0,10.0,19,0.0,+5 Laps,0,0,0
857,2011,17,68,Indian Grand Prix,massa,ferrari,6,6.0,98.0,6.0,325.0,3.0,20,0.0,Suspension,0,0,1
857,2011,17,68,Indian Grand Prix,buemi,toro_rosso,9,9.0,15.0,15.0,41.0,8.0,21,0.0,Engine,0,0,1
857,2011,17,68,Indian Grand Prix,maldonado,williams,13,14.0,1.0,19.0,5.0,9.0,22,0.0,Gearbox,0,0,1
857,2011,17,68,Indian Grand Prix,glock,virgin,22,24.0,0.0,25.0,0.0,12.0,23,0.0,Collision,0,0,1
857,2011,17,68,Indian Grand Prix,kobayashi,sauber,17,18.0,27.0,12.0,41.0,7.0,24,0.0,Collision,0,0,1
858,2011,18,24,Abu Dhabi Grand Prix,hamilton,mclaren,2,2.0,227.0,5.0,482.0,2.0,1,25.0,Finished,1,1,0
858,2011,18,24,Abu Dhabi Grand Prix,alonso,ferrari,5,5.0,245.0,3.0,353.0,3.0,2,18.0,Finished,0,1,0
858,2011,18,24,Abu Dhabi Grand Prix,button,mclaren,3,3.0,255.0,2.0,482.0,2.0,3,15.0,Finished,0,1,0
858,2011,18,24,Abu Dhabi Grand Prix,webber,red_bull,4,4.0,233.0,4.0,607.0,1.0,4,12.0,Finished,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,massa,ferrari,6,6.0,108.0,6.0,353.0,3.0,5,10.0,Finished,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,rosberg,mercedes,7,7.0,83.0,7.0,159.0,4.0,6,8.0,Finished,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,michael_schumacher,mercedes,8,8.0,76.0,8.0,159.0,4.0,7,6.0,Finished,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,sutil,force_india,9,9.0,34.0,11.0,57.0,6.0,8,4.0,Finished,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,resta,force_india,10,10.0,23.0,14.0,57.0,6.0,9,2.0,Finished,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,kobayashi,sauber,16,16.0,28.0,12.0,42.0,7.0,10,1.0,+1 Lap,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,perez,sauber,11,11.0,14.0,16.0,42.0,7.0,11,0.0,+1 Lap,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,barrichello,williams,24,,4.0,17.0,5.0,9.0,12,0.0,+1 Lap,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,petrov,renault,12,12.0,36.0,9.0,72.0,5.0,13,0.0,+1 Lap,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,maldonado,williams,23,17.0,1.0,19.0,5.0,9.0,14,0.0,+1 Lap,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,alguersuari,toro_rosso,15,15.0,26.0,13.0,41.0,8.0,15,0.0,+1 Lap,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,bruno_senna,renault,14,14.0,2.0,18.0,72.0,5.0,16,0.0,+1 Lap,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,kovalainen,lotus_racing,17,18.0,0.0,22.0,0.0,10.0,17,0.0,+1 Lap,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,trulli,lotus_racing,18,19.0,0.0,21.0,0.0,10.0,18,0.0,+2 Laps,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,glock,virgin,19,20.0,0.0,25.0,0.0,12.0,19,0.0,+2 Laps,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,liuzzi,hrt,22,23.0,0.0,23.0,0.0,11.0,20,0.0,+2 Laps,0,0,0
858,2011,18,24,Abu Dhabi Grand Prix,ricciardo,hrt,20,21.0,0.0,27.0,0.0,11.0,21,0.0,Mechanical,0,0,1
858,2011,18,24,Abu Dhabi Grand Prix,buemi,toro_rosso,13,13.0,15.0,15.0,41.0,8.0,22,0.0,Hydraulics,0,0,1
858,2011,18,24,Abu Dhabi Grand Prix,ambrosio,virgin,21,22.0,0.0,24.0,0.0,12.0,23,0.0,Brakes,0,0,1
858,2011,18,24,Abu Dhabi Grand Prix,vettel,red_bull,1,1.0,374.0,1.0,607.0,1.0,24,0.0,Puncture,0,0,1
859,2011,19,18,Brazilian Grand Prix,webber,red_bull,2,2.0,258.0,3.0,650.0,1.0,1,25.0,Finished,1,1,0
859,2011,19,18,Brazilian Grand Prix,vettel,red_bull,1,1.0,392.0,1.0,650.0,1.0,2,18.0,Finished,0,1,0
859,2011,19,18,Brazilian Grand Prix,button,mclaren,3,3.0,270.0,2.0,497.0,2.0,3,15.0,Finished,0,1,0
859,2011,19,18,Brazilian Grand Prix,alonso,ferrari,5,5.0,257.0,4.0,375.0,3.0,4,12.0,Finished,0,0,0
859,2011,19,18,Brazilian Grand Prix,massa,ferrari,7,7.0,118.0,6.0,375.0,3.0,5,10.0,Finished,0,0,0
859,2011,19,18,Brazilian Grand Prix,sutil,force_india,8,8.0,42.0,9.0,69.0,6.0,6,8.0,+1 Lap,0,0,0
859,2011,19,18,Brazilian Grand Prix,rosberg,mercedes,6,6.0,89.0,7.0,165.0,4.0,7,6.0,+1 Lap,0,0,0
859,2011,19,18,Brazilian Grand Prix,resta,force_india,11,11.0,27.0,13.0,69.0,6.0,8,4.0,+1 Lap,0,0,0
859,2011,19,18,Brazilian Grand Prix,kobayashi,sauber,16,16.0,30.0,12.0,44.0,7.0,9,2.0,+1 Lap,0,0,0
859,2011,19,18,Brazilian Grand Prix,petrov,renault,15,15.0,37.0,10.0,73.0,5.0,10,1.0,+1 Lap,0,0,0
859,2011,19,18,Brazilian Grand Prix,alguersuari,toro_rosso,13,13.0,26.0,14.0,41.0,8.0,11,0.0,+1 Lap,0,0,0
859,2011,19,18,Brazilian Grand Prix,buemi,toro_rosso,14,14.0,15.0,15.0,41.0,8.0,12,0.0,+1 Lap,0,0,0
859,2011,19,18,Brazilian Grand Prix,perez,sauber,17,17.0,14.0,16.0,44.0,7.0,13,0.0,+1 Lap,0,0,0
859,2011,19,18,Brazilian Grand Prix,barrichello,williams,12,12.0,4.0,17.0,5.0,9.0,14,0.0,+1 Lap,0,0,0
859,2011,19,18,Brazilian Grand Prix,michael_schumacher,mercedes,10,10.0,76.0,8.0,165.0,4.0,15,0.0,+1 Lap,0,0,0
859,2011,19,18,Brazilian Grand Prix,kovalainen,lotus_racing,19,19.0,0.0,22.0,0.0,10.0,16,0.0,+2 Laps,0,0,0
859,2011,19,18,Brazilian Grand Prix,bruno_senna,renault,9,9.0,2.0,18.0,73.0,5.0,17,0.0,+2 Laps,0,0,0
859,2011,19,18,Brazilian Grand Prix,trulli,lotus_racing,20,20.0,0.0,21.0,0.0,10.0,18,0.0,+2 Laps,0,0,0
859,2011,19,18,Brazilian Grand Prix,ambrosio,virgin,23,23.0,0.0,24.0,0.0,12.0,19,0.0,+3 Laps,0,0,0
859,2011,19,18,Brazilian Grand Prix,ricciardo,hrt,22,22.0,0.0,27.0,0.0,11.0,20,0.0,+3 Laps,0,0,0
859,2011,19,18,Brazilian Grand Prix,liuzzi,hrt,21,21.0,0.0,23.0,0.0,11.0,21,0.0,Retired,0,0,1
859,2011,19,18,Brazilian Grand Prix,hamilton,mclaren,4,4.0,227.0,5.0,497.0,2.0,22,0.0,Gearbox,0,0,1
859,2011,19,18,Brazilian Grand Prix,maldonado,williams,18,18.0,1.0,19.0,5.0,9.0,23,0.0,Retired,0,0,1
859,2011,19,18,Brazilian Grand Prix,glock,virgin,24,24.0,0.0,25.0,0.0,12.0,24,0.0,Retired,0,0,1
860,2012,1,1,Australian Grand Prix,button,mclaren,2,2.0,25.0,1.0,40.0,1.0,1,25.0,Finished,1,1,0
860,2012,1,1,Australian Grand Prix,vettel,red_bull,6,6.0,18.0,2.0,30.0,2.0,2,18.0,Finished,0,1,0
860,2012,1,1,Australian Grand Prix,hamilton,mclaren,1,1.0,15.0,3.0,40.0,1.0,3,15.0,Finished,0,1,0
860,2012,1,1,Australian Grand Prix,webber,red_bull,5,5.0,12.0,4.0,30.0,2.0,4,12.0,Finished,0,0,0
860,2012,1,1,Australian Grand Prix,alonso,ferrari,12,12.0,10.0,5.0,10.0,4.0,5,10.0,Finished,0,0,0
860,2012,1,1,Australian Grand Prix,kobayashi,sauber,13,13.0,8.0,6.0,12.0,3.0,6,8.0,Finished,0,0,0
860,2012,1,1,Australian Grand Prix,raikkonen,lotus_f1,17,18.0,6.0,7.0,6.0,5.0,7,6.0,Finished,0,0,0
860,2012,1,1,Australian Grand Prix,perez,sauber,22,17.0,4.0,8.0,12.0,3.0,8,4.0,Finished,0,0,0
860,2012,1,1,Australian Grand Prix,ricciardo,toro_rosso,10,10.0,2.0,9.0,2.0,6.0,9,2.0,Finished,0,0,0
860,2012,1,1,Australian Grand Prix,resta,force_india,15,15.0,1.0,10.0,1.0,7.0,10,1.0,Finished,0,0,0
860,2012,1,1,Australian Grand Prix,vergne,toro_rosso,11,11.0,0.0,11.0,2.0,6.0,11,0.0,Finished,0,0,0
860,2012,1,1,Australian Grand Prix,rosberg,mercedes,7,7.0,0.0,12.0,0.0,8.0,12,0.0,Finished,0,0,0
860,2012,1,1,Australian Grand Prix,maldonado,williams,8,8.0,0.0,13.0,0.0,9.0,13,0.0,Accident,0,0,1
860,2012,1,1,Australian Grand Prix,glock,marussia,20,21.0,0.0,14.0,0.0,10.0,14,0.0,+1 Lap,0,0,0
860,2012,1,1,Australian Grand Prix,pic,marussia,21,22.0,0.0,15.0,0.0,10.0,15,0.0,+5 Laps,0,0,0
860,2012,1,1,Australian Grand Prix,bruno_senna,williams,14,14.0,0.0,16.0,0.0,9.0,16,0.0,Collision,0,0,1
860,2012,1,1,Australian Grand Prix,massa,ferrari,16,16.0,0.0,17.0,10.0,4.0,17,0.0,Collision,0,0,1
860,2012,1,1,Australian Grand Prix,kovalainen,caterham,18,19.0,0.0,18.0,0.0,11.0,18,0.0,Suspension,0,0,1
860,2012,1,1,Australian Grand Prix,petrov,caterham,19,20.0,0.0,19.0,0.0,11.0,19,0.0,Steering,0,0,1
860,2012,1,1,Australian Grand Prix,michael_schumacher,mercedes,4,4.0,0.0,20.0,0.0,8.0,20,0.0,Gearbox,0,0,1
860,2012,1,1,Australian Grand Prix,grosjean,lotus_f1,3,3.0,0.0,21.0,6.0,5.0,21,0.0,Collision,0,0,1
860,2012,1,1,Australian Grand Prix,hulkenberg,force_india,9,9.0,0.0,22.0,1.0,7.0,22,0.0,Collision,0,0,1
860,2012,1,1,Australian Grand Prix,rosa,hrt,0,23.0,0.0,23.0,,,23,0.0,Did not qualify,0,0,1
860,2012,1,1,Australian Grand Prix,karthikeyan,hrt,0,24.0,0.0,24.0,,,24,0.0,Did not qualify,0,0,1
861,2012,2,2,Malaysian Grand Prix,alonso,ferrari,8,9.0,35.0,1.0,35.0,3.0,1,25.0,Finished,1,1,0
861,2012,2,2,Malaysian Grand Prix,perez,sauber,9,10.0,22.0,5.0,30.0,4.0,2,18.0,Finished,0,1,0
861,2012,2,2,Malaysian Grand Prix,hamilton,mclaren,1,1.0,30.0,2.0,55.0,1.0,3,15.0,Finished,0,1,0
861,2012,2,2,Malaysian Grand Prix,webber,red_bull,4,4.0,24.0,4.0,42.0,2.0,4,12.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,raikkonen,lotus_f1,10,5.0,16.0,7.0,16.0,5.0,5,10.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,bruno_senna,williams,13,13.0,8.0,8.0,8.0,7.0,6,8.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,resta,force_india,14,14.0,7.0,10.0,9.0,6.0,7,6.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,vergne,toro_rosso,18,18.0,4.0,11.0,6.0,8.0,8,4.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,hulkenberg,force_india,16,16.0,2.0,13.0,9.0,6.0,9,2.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,michael_schumacher,mercedes,3,3.0,1.0,14.0,1.0,9.0,10,1.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,vettel,red_bull,5,6.0,18.0,6.0,42.0,2.0,11,0.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,ricciardo,toro_rosso,15,15.0,2.0,12.0,6.0,8.0,12,0.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,rosberg,mercedes,7,8.0,0.0,15.0,1.0,9.0,13,0.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,button,mclaren,2,2.0,25.0,3.0,55.0,1.0,14,0.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,massa,ferrari,12,12.0,0.0,19.0,35.0,3.0,15,0.0,Finished,0,0,0
861,2012,2,2,Malaysian Grand Prix,petrov,caterham,19,20.0,0.0,20.0,0.0,11.0,16,0.0,+1 Lap,0,0,0
861,2012,2,2,Malaysian Grand Prix,glock,marussia,20,21.0,0.0,17.0,0.0,10.0,17,0.0,+1 Lap,0,0,0
861,2012,2,2,Malaysian Grand Prix,kovalainen,caterham,24,19.0,0.0,21.0,0.0,11.0,18,0.0,+1 Lap,0,0,0
861,2012,2,2,Malaysian Grand Prix,maldonado,williams,11,11.0,0.0,16.0,8.0,7.0,19,0.0,Engine,0,0,1
861,2012,2,2,Malaysian Grand Prix,pic,marussia,21,22.0,0.0,18.0,0.0,10.0,20,0.0,+2 Laps,0,0,0
861,2012,2,2,Malaysian Grand Prix,karthikeyan,hrt,23,24.0,0.0,22.0,0.0,12.0,21,0.0,+2 Laps,0,0,0
861,2012,2,2,Malaysian Grand Prix,rosa,hrt,22,23.0,0.0,23.0,0.0,12.0,22,0.0,+2 Laps,0,0,0
861,2012,2,2,Malaysian Grand Prix,kobayashi,sauber,17,17.0,8.0,9.0,30.0,4.0,23,0.0,Retired,0,0,1
861,2012,2,2,Malaysian Grand Prix,grosjean,lotus_f1,6,7.0,0.0,24.0,16.0,5.0,24,0.0,Collision,0,0,1
862,2012,3,17,Chinese Grand Prix,rosberg,mercedes,1,1.0,25.0,6.0,26.0,5.0,1,25.0,Finished,1,1,0
862,2012,3,17,Chinese Grand Prix,button,mclaren,5,6.0,43.0,2.0,88.0,1.0,2,18.0,Finished,0,1,0
862,2012,3,17,Chinese Grand Prix,hamilton,mclaren,7,2.0,45.0,1.0,88.0,1.0,3,15.0,Finished,0,1,0
862,2012,3,17,Chinese Grand Prix,webber,red_bull,6,7.0,36.0,4.0,64.0,2.0,4,12.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,vettel,red_bull,11,11.0,28.0,5.0,64.0,2.0,5,10.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,grosjean,lotus_f1,10,10.0,8.0,11.0,24.0,6.0,6,8.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,bruno_senna,williams,14,14.0,14.0,9.0,18.0,7.0,7,6.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,maldonado,williams,13,13.0,4.0,14.0,18.0,7.0,8,4.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,alonso,ferrari,9,9.0,37.0,3.0,37.0,3.0,9,2.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,kobayashi,sauber,3,4.0,9.0,10.0,31.0,4.0,10,1.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,perez,sauber,8,8.0,22.0,7.0,31.0,4.0,11,0.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,resta,force_india,15,15.0,7.0,12.0,9.0,8.0,12,0.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,massa,ferrari,12,12.0,0.0,18.0,37.0,3.0,13,0.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,raikkonen,lotus_f1,4,5.0,16.0,8.0,24.0,6.0,14,0.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,hulkenberg,force_india,16,16.0,2.0,16.0,9.0,8.0,15,0.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,vergne,toro_rosso,24,18.0,4.0,13.0,6.0,9.0,16,0.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,ricciardo,toro_rosso,17,17.0,2.0,15.0,6.0,9.0,17,0.0,Finished,0,0,0
862,2012,3,17,Chinese Grand Prix,petrov,caterham,19,20.0,0.0,21.0,0.0,11.0,18,0.0,+1 Lap,0,0,0
862,2012,3,17,Chinese Grand Prix,glock,marussia,20,21.0,0.0,19.0,0.0,10.0,19,0.0,+1 Lap,0,0,0
862,2012,3,17,Chinese Grand Prix,pic,marussia,21,22.0,0.0,20.0,0.0,10.0,20,0.0,+1 Lap,0,0,0
862,2012,3,17,Chinese Grand Prix,rosa,hrt,22,23.0,0.0,23.0,0.0,12.0,21,0.0,+1 Lap,0,0,0
862,2012,3,17,Chinese Grand Prix,karthikeyan,hrt,23,24.0,0.0,24.0,0.0,12.0,22,0.0,+2 Laps,0,0,0
862,2012,3,17,Chinese Grand Prix,kovalainen,caterham,18,19.0,0.0,22.0,0.0,11.0,23,0.0,+3 Laps,0,0,0
862,2012,3,17,Chinese Grand Prix,michael_schumacher,mercedes,2,3.0,1.0,17.0,26.0,5.0,24,0.0,Wheel nut,0,0,1
863,2012,4,3,Bahrain Grand Prix,vettel,red_bull,1,1.0,53.0,1.0,101.0,1.0,1,25.0,Finished,1,1,0
863,2012,4,3,Bahrain Grand Prix,raikkonen,lotus_f1,11,11.0,34.0,7.0,57.0,3.0,2,18.0,Finished,0,1,0
863,2012,4,3,Bahrain Grand Prix,grosjean,lotus_f1,7,7.0,23.0,8.0,57.0,3.0,3,15.0,Finished,0,1,0
863,2012,4,3,Bahrain Grand Prix,webber,red_bull,3,3.0,48.0,3.0,101.0,1.0,4,12.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,rosberg,mercedes,5,5.0,35.0,6.0,37.0,5.0,5,10.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,resta,force_india,10,10.0,15.0,10.0,17.0,8.0,6,8.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,alonso,ferrari,9,9.0,43.0,5.0,45.0,4.0,7,6.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,hamilton,mclaren,2,2.0,49.0,2.0,92.0,2.0,8,4.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,massa,ferrari,14,14.0,2.0,17.0,45.0,4.0,9,2.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,michael_schumacher,mercedes,22,18.0,2.0,18.0,37.0,5.0,10,1.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,perez,sauber,8,8.0,22.0,9.0,31.0,6.0,11,0.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,hulkenberg,force_india,13,13.0,2.0,16.0,17.0,8.0,12,0.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,kobayashi,sauber,12,12.0,9.0,12.0,31.0,6.0,13,0.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,vergne,toro_rosso,17,19.0,4.0,13.0,6.0,9.0,14,0.0,Finished,0,0,0
863,2012,4,3,Bahrain Grand Prix,ricciardo,toro_rosso,6,6.0,2.0,15.0,6.0,9.0,15,0.0,+1 Lap,0,0,0
863,2012,4,3,Bahrain Grand Prix,petrov,caterham,18,20.0,0.0,21.0,0.0,11.0,16,0.0,+1 Lap,0,0,0
863,2012,4,3,Bahrain Grand Prix,kovalainen,caterham,16,16.0,0.0,22.0,0.0,11.0,17,0.0,+1 Lap,0,0,0
863,2012,4,3,Bahrain Grand Prix,button,mclaren,4,4.0,43.0,4.0,92.0,2.0,18,0.0,Exhaust,0,0,1
863,2012,4,3,Bahrain Grand Prix,glock,marussia,23,23.0,0.0,19.0,0.0,10.0,19,0.0,+2 Laps,0,0,0
863,2012,4,3,Bahrain Grand Prix,rosa,hrt,20,22.0,0.0,23.0,0.0,12.0,20,0.0,+2 Laps,0,0,0
863,2012,4,3,Bahrain Grand Prix,karthikeyan,hrt,24,24.0,0.0,24.0,0.0,12.0,21,0.0,+2 Laps,0,0,0
863,2012,4,3,Bahrain Grand Prix,bruno_senna,williams,15,15.0,14.0,11.0,18.0,7.0,22,0.0,Vibrations,0,0,1
863,2012,4,3,Bahrain Grand Prix,maldonado,williams,21,17.0,4.0,14.0,18.0,7.0,23,0.0,Puncture,0,0,1
863,2012,4,3,Bahrain Grand Prix,pic,marussia,19,21.0,0.0,20.0,0.0,10.0,24,0.0,Engine,0,0,1
864,2012,5,4,Spanish Grand Prix,maldonado,williams,1,2.0,29.0,9.0,43.0,6.0,1,25.0,Finished,1,1,0
864,2012,5,4,Spanish Grand Prix,alonso,ferrari,2,3.0,61.0,2.0,63.0,4.0,2,18.0,Finished,0,1,0
864,2012,5,4,Spanish Grand Prix,raikkonen,lotus_f1,4,5.0,49.0,4.0,84.0,3.0,3,15.0,Finished,0,1,0
864,2012,5,4,Spanish Grand Prix,grosjean,lotus_f1,3,4.0,35.0,8.0,84.0,3.0,4,12.0,Finished,0,0,0
